"M-1345","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres.","Prata","1,8 x 14,5 d.","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1346","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres.","Prata","1,8 x 14,5 d. irregular.","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1347","prato para pão","?","Séc. XIX. 1816 ","Inglaterra. Londres.","Prata","1,8 x 14,5 d. irregular.","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1348","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres.","Prata","1,8 x 14,5 d. irregular.","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1349","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1350","prato para pão ","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1351","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1352","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1353","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1354","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1355","prato para pão","?","Séc. XIX. 1816","Inglaterra. Londres","Prata","1,8 x 14,5 d. irregular","18 exemplares (M-1338 a M-1355)","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1356","garfo para peixe","James Deakin & Sons","Séc. XIX. 1897-98","Inglaterra. Sheffield.","prata cinzelada e madrepérola esculpida","18,0 x 2,0 x 1,2 (média)","12 exemplares (a-f). Decorados com motivos florais e volutas.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1357","faca para peixe","James Deakin & Sons","Séc. XIX. 1897-98","Inglaterra. Sheffield.","prata cinzelada e madrepérola esculpida","20,9 x 2,5 x 1,2 (média)","12 exemplares (a-f). Decoradas com motivos florais e volutas.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1358","faca ","Mappin & Webb (John Newton Mappin & George Webb) ","Séc. XIX. 1868","Inglaterra. Sheffield.","prata cinzelada banhada a ouro, madrepérola esculpida.","20,7 x 1,7 x 1,0","12 exemplares (a-f). Lâmina decorada com motivos florais","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1359","garfo","Mappin & Webb (John Newton Mappin & George Webb) ","Séc. XIX. 1868","Inglaterra. Sheffield.","Prata cinzelada banhada a ouro, madrepérola esculpida.","20,7 x 1,7 x 1,0","12 exemplares (a-l). Base dos dentes decorada com motivos florais","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1360","porta-menu","K. W. B.","Séc. XIX. 1886.","Inglaterra. Birmingham.","Prata martelada e cinzelada.","14,1 x 9,3 x 0,5 (fechado)","Par M-1361. Decorado com aves e flores em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1361","porta-menu","K. W. B.","Séc. XIX. 1886.","Inglaterra. Birmingham.","Prata martelada e cinzelada.","14,1 x 9,3 x 0,5 (fechado)","Par M-1360. Decorado com aves e flores em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1362","colher de sopa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","20,3 x 4,4 x 2,1","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1363","colher de sobremesa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","17,6 x 3,6 x 2,1","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1364","colher de chá","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","13,0 x 2,5 x 1,5","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1365","colher de café","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","11,4 x 2,1 x 1,4","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1366","garfo de mesa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","19,3 x 2,3 x 2,0","24 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1367","garfo de sobremesa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","17,7 x 2,0 x 1,7","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1368","garfo de peixe","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","17,6 x 2,3 x 1,4","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1369","faca de mesa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida, aço inoxidável.","24,4 x 2,1 x 1,5","24 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1370","faca de sobremesa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida, aço inoxidável.","21,1 x 1,9 x 1,0","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1371","faca de peixe","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","20,7x 2,2 x 2,2","18 exemplares. Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1372","colher de açúcar","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","11,9 x 2,6 x 1,0","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1373","colher de açúcar","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","13,6 x 2,9 x 1,2","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1374","garfo de salada","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","22,8 x 4,1 x 2,8","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1375","concha de sopa","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","31,4 x 8,6 x 7,2","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1376","colher de salada","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","22,8 x 4,2 x 2,6","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1377","faca de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","19,0 x 2,2 x 1,0","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1378","garfo de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida e cinzelada.","23,2 x 5,1 x 1,4","Faqueiro português (M-1362 a M-1383). Vazado, decorada com motivos florais em alto-relevo no cabo e gravados nos dentes.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1379","espátula de bolo","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida e cinzelada.","26,6 x 4,9 x 1,0 ","Faqueiro português (M-1362 a M-1383). Vazada, decorada com motivos florais em alto-relevo no cabo e gravados na espátula.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1380","colher de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","19,8 x 3,6 x 1,2","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1381","espátula de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida e cinzelada.","24,5 x 8,0 x 1,7","Faqueiro português (M-1362 a M-1383). Decorada com motivos florais em alto-relevo no cabo e gravados na espátula.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1382","colher de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida.","29,1 x 5,5 x 3,2 ","Faqueiro português (M-1362 a M-1383). Cabo decorado com motivos florais em alto-relevo.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1383","espátula de servir","Reis Filhos Ltda.","Séc. XX. 1938.","Portugal. Porto.","Prata 833 m/m fundida e cinzelada.","24,6 x 3,6 x 1,0 ","Faqueiro português (M-1362 a M-1383). Decorada com motivos florais em alto-relevo no cabo e gravados na espátula.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1384","argola de guardanapo","","Séc XX","Brasil ?","Metal com banho de prata, martelado e cinzelado.","3,8 x 4,7 d irreg.","Decorada com flores e laços.","Interiores - Utensílios de Cozinha / Mesa","Prataria - Uso","Reserva Técnica 3","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1385","sopeira","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","23,0 x 36,0 x 21,0","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais. Pegador da tampa em forma de peixe.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1386","Molheira","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","16,2 x 30,4 x 16,0","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais. Pegador da tampa em forma de peixe.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1387","travessa","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","12,8 x 27,0 diâm. irreg.","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1388","travessa oval grande","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","6,1 x 47,6 x 31,2","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1389","travessa oval média","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","5,9 x 42,2 x 27,3","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1390","travessa oval pequena","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","3,8 x 34,8 x 22,8","Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1391","prato raso","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","2,5 x 24,5 diâm. irreg.","24 exemplares. Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1392","prato fundo","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","3,9 x 24,3 diâm. irreg.","12 exemplares. Serviço de Limoges (M-1385 a M-1393). Decorada com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1393","prato de sobremesa","William Guérin et Compagnie","Séc. XX. 1903-1911","França. Limoges.","Porcelana branca com alto-relevo, policromada e dourada.","2,1 x 21,0 diâm. irreg.","23 exemplares. Serviço de Limoges (M-1385 a M-1393). Decorado com motivos florais.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1394","prato raso","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","2,5 x 26,2 diâm.","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1395","prato de pão","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","1,7 x 17,6 diâm.","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1396","prato de sobremesa","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","1,9 x 19,8 diâm.","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1397","taça de consomê","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","5,2 x 17,2 x 13,6","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1398","pires para taça de consomê","Rosenthal GmbH","Séc. XX. 1962.","Alemanha. Selb.","Porcelana branca com borda em azul cobalto e douração.","2,1 x 18,2 diâm.","24 exemplares. Serviço Rosenthal ""Eminence Cobalt"". (M-1394 a M-1398 e M-1028). ","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Paulo de Freitas Costa"
"M-1399","prato raso","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,5 x 25,4 diâm.","33 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1400","prato de sobremesa","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,0 x 19,3 diâm.","16 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1401","prato de pão","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","1,6 x 15,0 diâm.","17 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1402","taça de consomê","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","4,6 x 17,0 x 12,3","11 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1403","pires para taça de consomê","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,2 x 16,6 diâm.","12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Wipsley Mesquita"
"M-1404","xícara de chá","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","7,0 x 11,2 x 9,2 ","11 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1405","pires para xícara de chá","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,2 x 14,0 diâm.","12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1406","xícara de café","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","5,2 x 8,6 x 6,9","12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1407","pires para xícara de café","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","1,6 x 10,8 diâm","12 exemplares. Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1408","travessa redonda","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","3,0 x 29,8 diâm.","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1409","travessa oval pequena","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,6 x 33,4 x 22,7","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1410","travessa oval média","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","2,8 x 43,0 x 29,2","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1411","travessa oval grande","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","3,4 x 51,0 x 34,6","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1412","travessa para peixe","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","5,2 x 63,2 x 28,2","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1413","molheira","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","16,5 x 16,0 x 24,1","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1414","molheira com tampa","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","15,2 x 21,7 x 19,5","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
"M-1415","sopeira","Harrach'sche Glasfabriks und Porzellanniederlage (Comte Harrach)","Séc. XX. 1937","República Checa. Karlovy Vary (Karlsbad).","Porcelana branca com faixa vermelha e douração em alto relevo.","29,0 x 39,0 x 28,0","Serviço Vermelho (M-1399 a M-1415). Decoração Império, com borda vermelha e friso dourado em alto relevo.","Interiores - Utensílios de Cozinha / Mesa","","Reserva Técnica 2 (Porão)","Paulo de Freitas Costa","Daniele Paro"
